,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,fecha,sensor,valor
959,959.0,959.0,959.0,04.01.2009 10:50:00,densidad,1264.89
960,960.0,960.0,960.0,04.01.2009 11:00:00,temperatura,-1.1
961,961.0,961.0,961.0,04.01.2009 11:00:00,densidad,1264.75
962,962.0,962.0,962.0,04.01.2009 11:10:00,temperatura,-1.12
963,963.0,963.0,963.0,04.01.2009 11:10:00,densidad,1264.63
964,964.0,964.0,964.0,04.01.2009 11:20:00,temperatura,-1.11
965,965.0,965.0,965.0,04.01.2009 11:20:00,densidad,1264.43
966,966.0,966.0,966.0,04.01.2009 11:30:00,temperatura,-1.1
967,967.0,967.0,967.0,04.01.2009 11:30:00,densidad,1264.29
968,968.0,968.0,968.0,04.01.2009 11:40:00,temperatura,-1.16
969,969.0,969.0,969.0,04.01.2009 11:40:00,densidad,1264.36
970,970.0,970.0,970.0,04.01.2009 11:50:00,temperatura,-1.17
971,971.0,971.0,971.0,04.01.2009 11:50:00,densidad,1264.26
972,972.0,972.0,972.0,04.01.2009 12:00:00,temperatura,-1.21
973,973.0,973.0,973.0,04.01.2009 12:00:00,densidad,1264.3
974,974.0,974.0,974.0,04.01.2009 12:10:00,temperatura,-1.12
975,975.0,975.0,975.0,04.01.2009 12:10:00,densidad,1263.7
976,976.0,976.0,976.0,04.01.2009 12:20:00,temperatura,-0.99
977,977.0,977.0,977.0,04.01.2009 12:20:00,densidad,1262.88
978,978.0,978.0,978.0,04.01.2009 12:30:00,temperatura,-0.94
979,979.0,979.0,979.0,04.01.2009 12:30:00,densidad,1262.5
980,980.0,980.0,980.0,04.01.2009 12:40:00,temperatura,-0.86
981,981.0,981.0,981.0,04.01.2009 12:40:00,densidad,1261.93
982,982.0,982.0,982.0,04.01.2009 12:50:00,temperatura,-0.92
983,983.0,983.0,983.0,04.01.2009 12:50:00,densidad,1262.07
984,984.0,984.0,984.0,04.01.2009 13:00:00,temperatura,-1.02
985,985.0,985.0,985.0,04.01.2009 13:00:00,densidad,1262.35
986,986.0,986.0,986.0,04.01.2009 13:10:00,temperatura,-0.99
987,987.0,987.0,987.0,04.01.2009 13:10:00,densidad,1262.07
988,988.0,988.0,988.0,04.01.2009 13:20:00,temperatura,-1.0
989,989.0,989.0,989.0,04.01.2009 13:20:00,densidad,1262.01
990,990.0,990.0,990.0,04.01.2009 13:30:00,temperatura,-1.04
991,991.0,991.0,991.0,04.01.2009 13:30:00,densidad,1262.19
992,992.0,992.0,992.0,04.01.2009 13:40:00,temperatura,-0.99
993,993.0,993.0,993.0,04.01.2009 13:40:00,densidad,1261.86
994,994.0,994.0,994.0,04.01.2009 13:50:00,temperatura,-0.83
995,995.0,995.0,995.0,04.01.2009 13:50:00,densidad,1260.96
996,996.0,996.0,996.0,04.01.2009 14:00:00,temperatura,-0.77
997,997.0,997.0,997.0,04.01.2009 14:00:00,densidad,1260.53
998,998.0,998.0,998.0,04.01.2009 14:10:00,temperatura,-0.79
999,999.0,999.0,999.0,04.01.2009 14:10:00,densidad,1260.54
1000,1000.0,1000.0,1000.0,04.01.2009 14:20:00,temperatura,-0.87
1001,1001.0,1001.0,1001.0,04.01.2009 14:20:00,densidad,1260.8
1002,1002.0,1002.0,1002.0,04.01.2009 14:30:00,temperatura,-0.9
1003,1003.0,1003.0,1003.0,04.01.2009 14:30:00,densidad,1260.76
1004,1004.0,1004.0,1004.0,04.01.2009 14:40:00,temperatura,-0.9
1005,1005.0,1005.0,1005.0,04.01.2009 14:40:00,densidad,1260.64
1006,1006.0,1006.0,1006.0,04.01.2009 14:50:00,temperatura,-0.79
1007,1007.0,1007.0,1007.0,04.01.2009 14:50:00,densidad,1260.12
1008,1008.0,1008.0,1008.0,04.01.2009 15:00:00,temperatura,-0.7
1009,1009.0,1009.0,1009.0,04.01.2009 15:00:00,densidad,1259.56
1010,1010.0,1010.0,1010.0,04.01.2009 15:10:00,temperatura,-0.63
1011,1011.0,1011.0,1011.0,04.01.2009 15:10:00,densidad,1259.19
1012,1012.0,1012.0,1012.0,04.01.2009 15:20:00,temperatura,-0.75
1013,1013.0,1013.0,1013.0,04.01.2009 15:20:00,densidad,1259.67
1014,1014.0,1014.0,1014.0,04.01.2009 15:30:00,temperatura,-0.84
1015,1015.0,1015.0,1015.0,04.01.2009 15:30:00,densidad,1260.04
1016,1016.0,1016.0,1016.0,04.01.2009 15:40:00,temperatura,-0.96
1017,1017.0,1017.0,1017.0,04.01.2009 15:40:00,densidad,1260.47
1018,1018.0,1018.0,1018.0,04.01.2009 15:50:00,temperatura,-1.02
1019,1019.0,1019.0,1019.0,04.01.2009 15:50:00,densidad,1260.74
1020,1020.0,1020.0,1020.0,04.01.2009 16:00:00,temperatura,-1.05
1021,1021.0,1021.0,1021.0,04.01.2009 16:00:00,densidad,1260.77
1022,1022.0,1022.0,1022.0,04.01.2009 16:10:00,temperatura,-1.13
1023,1023.0,1023.0,1023.0,04.01.2009 16:10:00,densidad,1261.11
1024,1024.0,1024.0,1024.0,04.01.2009 16:20:00,temperatura,-1.22
1025,1025.0,1025.0,1025.0,04.01.2009 16:20:00,densidad,1261.49
1026,1026.0,1026.0,1026.0,04.01.2009 16:30:00,temperatura,-1.29
1027,1027.0,1027.0,1027.0,04.01.2009 16:30:00,densidad,1261.81
1028,1028.0,1028.0,1028.0,04.01.2009 16:40:00,temperatura,-1.4
1029,1029.0,1029.0,1029.0,04.01.2009 16:40:00,densidad,1262.35
1030,1030.0,1030.0,1030.0,04.01.2009 16:50:00,temperatura,-1.44
1031,1031.0,1031.0,1031.0,04.01.2009 16:50:00,densidad,1262.45
1032,1032.0,1032.0,1032.0,04.01.2009 17:00:00,temperatura,-1.46
1033,1033.0,1033.0,1033.0,04.01.2009 17:00:00,densidad,1262.46
1034,1034.0,1034.0,1034.0,04.01.2009 17:10:00,temperatura,-1.41
1035,1035.0,1035.0,1035.0,04.01.2009 17:10:00,densidad,1262.14
1036,1036.0,1036.0,1036.0,04.01.2009 17:20:00,temperatura,-1.44
1037,1037.0,1037.0,1037.0,04.01.2009 17:20:00,densidad,1262.29
1038,1038.0,1038.0,1038.0,04.01.2009 17:30:00,temperatura,-1.42
1039,1039.0,1039.0,1039.0,04.01.2009 17:30:00,densidad,1262.09
1040,1040.0,1040.0,1040.0,04.01.2009 17:40:00,temperatura,-1.45
1041,1041.0,1041.0,1041.0,04.01.2009 17:40:00,densidad,1262.01
1042,1042.0,1042.0,1042.0,04.01.2009 17:50:00,temperatura,-1.49
1043,1043.0,1043.0,1043.0,04.01.2009 17:50:00,densidad,1262.13
1044,1044.0,1044.0,1044.0,04.01.2009 18:00:00,temperatura,-1.51
1045,1045.0,1045.0,1045.0,04.01.2009 18:00:00,densidad,1262.18
1046,1046.0,1046.0,1046.0,04.01.2009 18:10:00,temperatura,-1.51
1047,1047.0,1047.0,1047.0,04.01.2009 18:10:00,densidad,1262.1
1048,1048.0,1048.0,1048.0,04.01.2009 18:20:00,temperatura,-1.51
1049,1049.0,1049.0,1049.0,04.01.2009 18:20:00,densidad,1262.04
1050,1050.0,1050.0,1050.0,04.01.2009 18:30:00,temperatura,-1.56
1051,1051.0,1051.0,1051.0,04.01.2009 18:30:00,densidad,1262.29
1052,1052.0,1052.0,1052.0,04.01.2009 18:40:00,temperatura,-1.57
1053,1053.0,1053.0,1053.0,04.01.2009 18:40:00,densidad,1262.27
1054,1054.0,1054.0,1054.0,04.01.2009 18:50:00,temperatura,-1.58
1055,1055.0,1055.0,1055.0,04.01.2009 18:50:00,densidad,1262.23
1056,1056.0,1056.0,1056.0,04.01.2009 19:00:00,temperatura,-1.62
1057,1057.0,1057.0,1057.0,04.01.2009 19:00:00,densidad,1262.42
1058,1058.0,1058.0,1058.0,04.01.2009 19:10:00,temperatura,-1.56
1059,1059.0,1059.0,1059.0,04.01.2009 19:10:00,densidad,1262.01
1060,1060.0,1060.0,1060.0,04.01.2009 19:20:00,temperatura,-1.63
1061,1061.0,1061.0,1061.0,04.01.2009 19:20:00,densidad,1262.35
1062,1062.0,1062.0,1062.0,04.01.2009 19:30:00,temperatura,-1.6
1063,1063.0,1063.0,1063.0,04.01.2009 19:30:00,densidad,1262.21
1064,1064.0,1064.0,1064.0,04.01.2009 19:40:00,temperatura,-1.58
1065,1065.0,1065.0,1065.0,04.01.2009 19:40:00,densidad,1262.04
1066,1066.0,1066.0,1066.0,04.01.2009 19:50:00,temperatura,-1.61
1067,1067.0,1067.0,1067.0,04.01.2009 19:50:00,densidad,1262.09
1068,1068.0,1068.0,1068.0,04.01.2009 20:00:00,temperatura,-1.56
1069,1069.0,1069.0,1069.0,04.01.2009 20:00:00,densidad,1261.83
1070,1070.0,1070.0,1070.0,04.01.2009 20:10:00,temperatura,-1.51
1071,1071.0,1071.0,1071.0,04.01.2009 20:10:00,densidad,1261.55
1072,1072.0,1072.0,1072.0,04.01.2009 20:20:00,temperatura,-1.45
1073,1073.0,1073.0,1073.0,04.01.2009 20:20:00,densidad,1261.29
1074,1074.0,1074.0,1074.0,04.01.2009 20:30:00,temperatura,-1.51
1075,1075.0,1075.0,1075.0,04.01.2009 20:30:00,densidad,1261.52
1076,1076.0,1076.0,1076.0,04.01.2009 20:40:00,temperatura,-1.51
1077,1077.0,1077.0,1077.0,04.01.2009 20:40:00,densidad,1261.4
1078,1078.0,1078.0,1078.0,04.01.2009 20:50:00,temperatura,-1.51
1079,1079.0,1079.0,1079.0,04.01.2009 20:50:00,densidad,1261.32
1080,1080.0,1080.0,1080.0,04.01.2009 21:00:00,temperatura,-1.51
1081,1081.0,1081.0,1081.0,04.01.2009 21:00:00,densidad,1261.25
1082,1082.0,1082.0,1082.0,04.01.2009 21:10:00,temperatura,-1.51
1083,1083.0,1083.0,1083.0,04.01.2009 21:10:00,densidad,1261.25
1084,1084.0,1084.0,1084.0,04.01.2009 21:20:00,temperatura,-1.51
1085,1085.0,1085.0,1085.0,04.01.2009 21:20:00,densidad,1261.21
1086,1086.0,1086.0,1086.0,04.01.2009 21:30:00,temperatura,-1.49
1087,1087.0,1087.0,1087.0,04.01.2009 21:30:00,densidad,1261.12
1088,1088.0,1088.0,1088.0,04.01.2009 21:40:00,temperatura,-1.44
1089,1089.0,1089.0,1089.0,04.01.2009 21:40:00,densidad,1260.86
1090,1090.0,1090.0,1090.0,04.01.2009 21:50:00,temperatura,-1.44
1091,1091.0,1091.0,1091.0,04.01.2009 21:50:00,densidad,1260.88
1092,1092.0,1092.0,1092.0,04.01.2009 22:00:00,temperatura,-1.43
1093,1093.0,1093.0,1093.0,04.01.2009 22:00:00,densidad,1260.82
1094,1094.0,1094.0,1094.0,04.01.2009 22:10:00,temperatura,-1.38
1095,1095.0,1095.0,1095.0,04.01.2009 22:10:00,densidad,1260.54
1096,1096.0,1096.0,1096.0,04.01.2009 22:20:00,temperatura,-1.45
1097,1097.0,1097.0,1097.0,04.01.2009 22:20:00,densidad,1260.78
1098,1098.0,1098.0,1098.0,04.01.2009 22:30:00,temperatura,-1.51
1099,1099.0,1099.0,1099.0,04.01.2009 22:30:00,densidad,1261.04
1100,1100.0,1100.0,1100.0,04.01.2009 22:40:00,temperatura,-1.46
1101,1101.0,1101.0,1101.0,04.01.2009 22:40:00,densidad,1260.81
1102,1102.0,1102.0,1102.0,04.01.2009 22:50:00,temperatura,-1.44
1103,1103.0,1103.0,1103.0,04.01.2009 22:50:00,densidad,1260.72
1104,1104.0,1104.0,1104.0,04.01.2009 23:00:00,temperatura,-1.44
1105,1105.0,1105.0,1105.0,04.01.2009 23:00:00,densidad,1260.69
1106,1106.0,1106.0,1106.0,04.01.2009 23:10:00,temperatura,-1.44
1107,1107.0,1107.0,1107.0,04.01.2009 23:10:00,densidad,1260.59
1108,1108.0,1108.0,1108.0,04.01.2009 23:20:00,temperatura,-1.42
1109,1109.0,1109.0,1109.0,04.01.2009 23:20:00,densidad,1260.5
1110,1110.0,1110.0,1110.0,04.01.2009 23:30:00,temperatura,-1.44
1111,1111.0,1111.0,1111.0,04.01.2009 23:30:00,densidad,1260.58
1112,1112.0,1112.0,1112.0,04.01.2009 23:40:00,temperatura,-1.46
1113,1113.0,1113.0,1113.0,04.01.2009 23:40:00,densidad,1260.66
1114,1114.0,1114.0,1114.0,04.01.2009 23:50:00,temperatura,-1.5
1115,1115.0,1115.0,1115.0,04.01.2009 23:50:00,densidad,1260.79
1116,1116.0,1116.0,1116.0,05.01.2009 00:00:00,temperatura,-1.47
1117,1117.0,1117.0,1117.0,05.01.2009 00:00:00,densidad,1260.58
1118,1118.0,1118.0,1118.0,05.01.2009 00:10:00,temperatura,-1.5
1119,1119.0,1119.0,1119.0,05.01.2009 00:10:00,densidad,1260.74
1120,1120.0,1120.0,1120.0,05.01.2009 00:20:00,temperatura,-1.52
1121,1121.0,1121.0,1121.0,05.01.2009 00:20:00,densidad,1260.79
1122,1122.0,1122.0,1122.0,05.01.2009 00:30:00,temperatura,-1.56
1123,1123.0,1123.0,1123.0,05.01.2009 00:30:00,densidad,1260.85
1124,1124.0,1124.0,1124.0,05.01.2009 00:40:00,temperatura,-1.56
1125,1125.0,1125.0,1125.0,05.01.2009 00:40:00,densidad,1260.86
1126,1126.0,1126.0,1126.0,05.01.2009 00:50:00,temperatura,-1.57
1127,1127.0,1127.0,1127.0,05.01.2009 00:50:00,densidad,1260.77
1128,1128.0,1128.0,1128.0,05.01.2009 01:00:00,temperatura,-1.57
1129,1129.0,1129.0,1129.0,05.01.2009 01:00:00,densidad,1260.66
1130,1130.0,1130.0,1130.0,05.01.2009 01:10:00,temperatura,-1.57
1131,1131.0,1131.0,1131.0,05.01.2009 01:10:00,densidad,1260.55
1132,1132.0,1132.0,1132.0,05.01.2009 01:20:00,temperatura,-1.58
1133,1133.0,1133.0,1133.0,05.01.2009 01:20:00,densidad,1260.53
1134,1134.0,1134.0,1134.0,05.01.2009 01:30:00,temperatura,-1.57
1135,1135.0,1135.0,1135.0,05.01.2009 01:30:00,densidad,1260.51
1136,1136.0,1136.0,1136.0,05.01.2009 01:40:00,temperatura,-1.6
1137,1137.0,1137.0,1137.0,05.01.2009 01:40:00,densidad,1260.68
1138,1138.0,1138.0,1138.0,05.01.2009 01:50:00,temperatura,-1.63
1139,1139.0,1139.0,1139.0,05.01.2009 01:50:00,densidad,1260.94
1140,1140.0,1140.0,1140.0,05.01.2009 02:00:00,temperatura,-1.6
1141,1141.0,1141.0,1141.0,05.01.2009 02:00:00,densidad,1260.91
1142,1142.0,1142.0,1142.0,05.01.2009 02:10:00,temperatura,-1.57
1143,1143.0,1143.0,1143.0,05.01.2009 02:10:00,densidad,1260.89
1144,1144.0,1144.0,1144.0,05.01.2009 02:20:00,temperatura,-1.54
1145,1145.0,1145.0,1145.0,05.01.2009 02:20:00,densidad,1260.87
1146,1146.0,1146.0,1146.0,05.01.2009 02:30:00,temperatura,-1.5
1147,1147.0,1147.0,1147.0,05.01.2009 02:30:00,densidad,1260.8
1148,1148.0,1148.0,1148.0,05.01.2009 02:40:00,temperatura,-1.46
1149,1149.0,1149.0,1149.0,05.01.2009 02:40:00,densidad,1260.67
1150,1150.0,1150.0,1150.0,05.01.2009 02:50:00,temperatura,-1.44
1151,1151.0,1151.0,1151.0,05.01.2009 02:50:00,densidad,1260.62
1152,1152.0,1152.0,1152.0,05.01.2009 03:00:00,temperatura,-1.5
1153,1153.0,1153.0,1153.0,05.01.2009 03:00:00,densidad,1260.92
1154,1154.0,1154.0,1154.0,05.01.2009 03:10:00,temperatura,-1.53
1155,1155.0,1155.0,1155.0,05.01.2009 03:10:00,densidad,1261.17
1156,1156.0,1156.0,1156.0,05.01.2009 03:20:00,temperatura,-1.57
1157,1157.0,1157.0,1157.0,05.01.2009 03:20:00,densidad,1261.49
1158,1158.0,1158.0,1158.0,05.01.2009 03:30:00,temperatura,-1.61
1159,1159.0,1159.0,1159.0,05.01.2009 03:30:00,densidad,1261.79
1160,1160.0,1160.0,1160.0,05.01.2009 03:40:00,temperatura,-1.64
1161,1161.0,1161.0,1161.0,05.01.2009 03:40:00,densidad,1262.07
1162,1162.0,1162.0,1162.0,05.01.2009 03:50:00,temperatura,-1.7
1163,1163.0,1163.0,1163.0,05.01.2009 03:50:00,densidad,1262.37
1164,1164.0,1164.0,1164.0,05.01.2009 04:00:00,temperatura,-1.76
1165,1165.0,1165.0,1165.0,05.01.2009 04:00:00,densidad,1262.61
1166,1166.0,1166.0,1166.0,05.01.2009 04:10:00,temperatura,-1.77
1167,1167.0,1167.0,1167.0,05.01.2009 04:10:00,densidad,1262.57
1168,1168.0,1168.0,1168.0,05.01.2009 04:20:00,temperatura,-1.8
1169,1169.0,1169.0,1169.0,05.01.2009 04:20:00,densidad,1262.84
1170,1170.0,1170.0,1170.0,05.01.2009 04:30:00,temperatura,-1.81
1171,1171.0,1171.0,1171.0,05.01.2009 04:30:00,densidad,1262.96
1172,1172.0,1172.0,1172.0,05.01.2009 04:40:00,temperatura,-1.77
1173,1173.0,1173.0,1173.0,05.01.2009 04:40:00,densidad,1262.87
1174,1174.0,1174.0,1174.0,05.01.2009 04:50:00,temperatura,-1.77
1175,1175.0,1175.0,1175.0,05.01.2009 04:50:00,densidad,1262.85
1176,1176.0,1176.0,1176.0,05.01.2009 05:00:00,temperatura,-1.77
1177,1177.0,1177.0,1177.0,05.01.2009 05:00:00,densidad,1262.78
1178,1178.0,1178.0,1178.0,05.01.2009 05:10:00,temperatura,-1.77
1179,1179.0,1179.0,1179.0,05.01.2009 05:10:00,densidad,1262.87
1180,1180.0,1180.0,1180.0,05.01.2009 05:20:00,temperatura,-1.76
1181,1181.0,1181.0,1181.0,05.01.2009 05:20:00,densidad,1262.8
1182,1182.0,1182.0,1182.0,05.01.2009 05:30:00,temperatura,-1.76
1183,1183.0,1183.0,1183.0,05.01.2009 05:30:00,densidad,1262.79
1184,1184.0,1184.0,1184.0,05.01.2009 05:40:00,temperatura,-1.76
1185,1185.0,1185.0,1185.0,05.01.2009 05:40:00,densidad,1263.0
1186,1186.0,1186.0,1186.0,05.01.2009 05:50:00,temperatura,-1.76
1187,1187.0,1187.0,1187.0,05.01.2009 05:50:00,densidad,1263.18
1188,1188.0,1188.0,1188.0,05.01.2009 06:00:00,temperatura,-1.76
1189,1189.0,1189.0,1189.0,05.01.2009 06:00:00,densidad,1263.25
1190,1190.0,1190.0,1190.0,05.01.2009 06:10:00,temperatura,-1.7
1191,1191.0,1191.0,1191.0,05.01.2009 06:10:00,densidad,1263.13
1192,1192.0,1192.0,1192.0,05.01.2009 06:20:00,temperatura,-1.7
1193,1193.0,1193.0,1193.0,05.01.2009 06:20:00,densidad,1263.34
1194,1194.0,1194.0,1194.0,05.01.2009 06:30:00,temperatura,-1.71
1195,1195.0,1195.0,1195.0,05.01.2009 06:30:00,densidad,1263.64
1196,1196.0,1196.0,1196.0,05.01.2009 06:40:00,temperatura,-1.79
1197,1197.0,1197.0,1197.0,05.01.2009 06:40:00,densidad,1264.16
1198,1198.0,1198.0,1198.0,05.01.2009 06:50:00,temperatura,-1.92
1199,1199.0,1199.0,1199.0,05.01.2009 06:50:00,densidad,1264.93
1200,1200.0,1200.0,1200.0,05.01.2009 07:00:00,temperatura,-2.08
1201,1201.0,1201.0,1201.0,05.01.2009 07:00:00,densidad,1265.86
1202,1202.0,1202.0,1202.0,05.01.2009 07:10:00,temperatura,-2.18
1203,1203.0,1203.0,1203.0,05.01.2009 07:10:00,densidad,1266.48
1204,1204.0,1204.0,1204.0,05.01.2009 07:20:00,temperatura,-2.26
1205,1205.0,1205.0,1205.0,05.01.2009 07:20:00,densidad,1267.02
1206,1206.0,1206.0,1206.0,05.01.2009 07:30:00,temperatura,-2.31
1207,1207.0,1207.0,1207.0,05.01.2009 07:30:00,densidad,1267.46
1208,1208.0,1208.0,1208.0,05.01.2009 07:40:00,temperatura,-2.36
1209,1209.0,1209.0,1209.0,05.01.2009 07:40:00,densidad,1267.94
1210,1210.0,1210.0,1210.0,05.01.2009 07:50:00,temperatura,-2.59
1211,1211.0,1211.0,1211.0,05.01.2009 07:50:00,densidad,1269.28
1212,1212.0,1212.0,1212.0,05.01.2009 08:00:00,temperatura,-2.72
1213,1213.0,1213.0,1213.0,05.01.2009 08:00:00,densidad,1270.09
1214,1214.0,1214.0,1214.0,05.01.2009 08:10:00,temperatura,-2.83
1215,1215.0,1215.0,1215.0,05.01.2009 08:10:00,densidad,1270.83
1216,1216.0,1216.0,1216.0,05.01.2009 08:20:00,temperatura,-2.87
1217,1217.0,1217.0,1217.0,05.01.2009 08:20:00,densidad,1271.17
1218,1218.0,1218.0,1218.0,05.01.2009 08:30:00,temperatura,-2.9
1219,1219.0,1219.0,1219.0,05.01.2009 08:30:00,densidad,1271.43
1220,1220.0,1220.0,1220.0,05.01.2009 08:40:00,temperatura,-2.89
1221,1221.0,1221.0,1221.0,05.01.2009 08:40:00,densidad,1271.56
1222,1222.0,1222.0,1222.0,05.01.2009 08:50:00,temperatura,-3.03
1223,1223.0,1223.0,1223.0,05.01.2009 08:50:00,densidad,1272.34
1224,1224.0,1224.0,1224.0,05.01.2009 09:00:00,temperatura,-3.11
1225,1225.0,1225.0,1225.0,05.01.2009 09:00:00,densidad,1272.89
1226,1226.0,1226.0,1226.0,05.01.2009 09:10:00,temperatura,-3.12
1227,1227.0,1227.0,1227.0,05.01.2009 09:10:00,densidad,1273.15
1228,1228.0,1228.0,1228.0,05.01.2009 09:20:00,temperatura,-3.11
1229,1229.0,1229.0,1229.0,05.01.2009 09:20:00,densidad,1273.26
1230,1230.0,1230.0,1230.0,05.01.2009 09:30:00,temperatura,-3.18
1231,1231.0,1231.0,1231.0,05.01.2009 09:30:00,densidad,1273.73
1232,1232.0,1232.0,1232.0,05.01.2009 09:40:00,temperatura,-3.23
1233,1233.0,1233.0,1233.0,05.01.2009 09:40:00,densidad,1274.18
1234,1234.0,1234.0,1234.0,05.01.2009 09:50:00,temperatura,-3.24
1235,1235.0,1235.0,1235.0,05.01.2009 09:50:00,densidad,1274.36
1236,1236.0,1236.0,1236.0,05.01.2009 10:00:00,temperatura,-3.29
1237,1237.0,1237.0,1237.0,05.01.2009 10:00:00,densidad,1274.82
1238,1238.0,1238.0,1238.0,05.01.2009 10:10:00,temperatura,-3.3
1239,1239.0,1239.0,1239.0,05.01.2009 10:10:00,densidad,1275.07
1240,1240.0,1240.0,1240.0,05.01.2009 10:20:00,temperatura,-3.28
1241,1241.0,1241.0,1241.0,05.01.2009 10:20:00,densidad,1275.17
1242,1242.0,1242.0,1242.0,05.01.2009 10:30:00,temperatura,-3.31
1243,1243.0,1243.0,1243.0,05.01.2009 10:30:00,densidad,1275.53
1244,1244.0,1244.0,1244.0,05.01.2009 10:40:00,temperatura,-3.36
1245,1245.0,1245.0,1245.0,05.01.2009 10:40:00,densidad,1275.9
1246,1246.0,1246.0,1246.0,05.01.2009 10:50:00,temperatura,-3.46
1247,1247.0,1247.0,1247.0,05.01.2009 10:50:00,densidad,1276.52
1248,1248.0,1248.0,1248.0,05.01.2009 11:00:00,temperatura,-3.53
1249,1249.0,1249.0,1249.0,05.01.2009 11:00:00,densidad,1276.99
1250,1250.0,1250.0,1250.0,05.01.2009 11:10:00,temperatura,-3.57
1251,1251.0,1251.0,1251.0,05.01.2009 11:10:00,densidad,1277.36
1252,1252.0,1252.0,1252.0,05.01.2009 11:20:00,temperatura,-3.58
1253,1253.0,1253.0,1253.0,05.01.2009 11:20:00,densidad,1277.56
1254,1254.0,1254.0,1254.0,05.01.2009 11:30:00,temperatura,-3.62
1255,1255.0,1255.0,1255.0,05.01.2009 11:30:00,densidad,1277.87
1256,1256.0,1256.0,1256.0,05.01.2009 11:40:00,temperatura,-3.63
1257,1257.0,1257.0,1257.0,05.01.2009 11:40:00,densidad,1278.01
1258,1258.0,1258.0,1258.0,05.01.2009 11:50:00,temperatura,-3.63
1259,1259.0,1259.0,1259.0,05.01.2009 11:50:00,densidad,1278.07
1260,1260.0,1260.0,1260.0,05.01.2009 12:00:00,temperatura,-3.65
1261,1261.0,1261.0,1261.0,05.01.2009 12:00:00,densidad,1278.21
1262,1262.0,1262.0,1262.0,05.01.2009 12:10:00,temperatura,-3.73
1263,1263.0,1263.0,1263.0,05.01.2009 12:10:00,densidad,1278.79
1264,1264.0,1264.0,1264.0,05.01.2009 12:20:00,temperatura,-3.86
1265,1265.0,1265.0,1265.0,05.01.2009 12:20:00,densidad,1279.58
1266,1266.0,1266.0,1266.0,05.01.2009 12:30:00,temperatura,-4.06
1267,1267.0,1267.0,1267.0,05.01.2009 12:30:00,densidad,1280.57
1268,1268.0,1268.0,1268.0,05.01.2009 12:40:00,temperatura,-4.16
1269,1269.0,1269.0,1269.0,05.01.2009 12:40:00,densidad,1281.1
1270,1270.0,1270.0,1270.0,05.01.2009 12:50:00,temperatura,-4.17
1271,1271.0,1271.0,1271.0,05.01.2009 12:50:00,densidad,1281.16
1272,1272.0,1272.0,1272.0,05.01.2009 13:00:00,temperatura,-4.15
1273,1273.0,1273.0,1273.0,05.01.2009 13:00:00,densidad,1281.16
1274,1274.0,1274.0,1274.0,05.01.2009 13:10:00,temperatura,-4.23
1275,1275.0,1275.0,1275.0,05.01.2009 13:10:00,densidad,1281.61
1276,1276.0,1276.0,1276.0,05.01.2009 13:20:00,temperatura,-4.33
1277,1277.0,1277.0,1277.0,05.01.2009 13:20:00,densidad,1282.2
1278,1278.0,1278.0,1278.0,05.01.2009 13:30:00,temperatura,-4.37
1279,1279.0,1279.0,1279.0,05.01.2009 13:30:00,densidad,1282.46
1280,1280.0,1280.0,1280.0,05.01.2009 13:40:00,temperatura,-4.45
1281,1281.0,1281.0,1281.0,05.01.2009 13:40:00,densidad,1282.92
1282,1282.0,1282.0,1282.0,05.01.2009 13:50:00,temperatura,-4.5
1283,1283.0,1283.0,1283.0,05.01.2009 13:50:00,densidad,1283.18
1284,1284.0,1284.0,1284.0,05.01.2009 14:00:00,temperatura,-4.57
1285,1285.0,1285.0,1285.0,05.01.2009 14:00:00,densidad,1283.5
1286,1286.0,1286.0,1286.0,05.01.2009 14:10:00,temperatura,-4.68
1287,1287.0,1287.0,1287.0,05.01.2009 14:10:00,densidad,1284.15
1288,1288.0,1288.0,1288.0,05.01.2009 14:20:00,temperatura,-4.77
1289,1289.0,1289.0,1289.0,05.01.2009 14:20:00,densidad,1284.73
1290,1290.0,1290.0,1290.0,05.01.2009 14:30:00,temperatura,-4.81
1291,1291.0,1291.0,1291.0,05.01.2009 14:30:00,densidad,1285.09
1292,1292.0,1292.0,1292.0,05.01.2009 14:40:00,temperatura,-4.95
1293,1293.0,1293.0,1293.0,05.01.2009 14:40:00,densidad,1285.88
1294,1294.0,1294.0,1294.0,05.01.2009 14:50:00,temperatura,-5.08
1295,1295.0,1295.0,1295.0,05.01.2009 14:50:00,densidad,1286.76
1296,1296.0,1296.0,1296.0,05.01.2009 15:00:00,temperatura,-5.14
1297,1297.0,1297.0,1297.0,05.01.2009 15:00:00,densidad,1287.24
1298,1298.0,1298.0,1298.0,05.01.2009 15:10:00,temperatura,-5.26
1299,1299.0,1299.0,1299.0,05.01.2009 15:10:00,densidad,1288.0
1300,1300.0,1300.0,1300.0,05.01.2009 15:20:00,temperatura,-5.41
1301,1301.0,1301.0,1301.0,05.01.2009 15:20:00,densidad,1288.85
1302,1302.0,1302.0,1302.0,05.01.2009 15:30:00,temperatura,-5.49
1303,1303.0,1303.0,1303.0,05.01.2009 15:30:00,densidad,1289.38
1304,1304.0,1304.0,1304.0,05.01.2009 15:40:00,temperatura,-5.54
1305,1305.0,1305.0,1305.0,05.01.2009 15:40:00,densidad,1289.88
1306,1306.0,1306.0,1306.0,05.01.2009 15:50:00,temperatura,-5.59
